pair,r pearsonr,p pearsonr,r partial_pearsonr,p partial_pearsonr,N,age statistic,% female
"('vol-hippocampus', 'mmse')","dt all, age younger than 60",-0.005060412490343433,0.9727690222550577,-0.0061148417201507205,0.9678285534725617,48,51.4 (6.0),0.58
"('vol-hippocampus', 'mmse')","dt all, age between 60-70",-0.004518725207998092,0.9748944963407583,0.028235994598306804,0.8472817687321161,51,65.3 (2.9),0.51
"('vol-hippocampus', 'mmse')","dt all, age older than 70",0.21586562328139652,0.09475157999138618,0.156806283382232,0.23560841397877763,61,76.7 (4.6),0.33
"('vol-hippocampus', 'mmse')","dt within 1 year, age all",0.1468561230674451,0.20865243734759795,0.049064663573178395,0.6801769750961623,75,65.8 (12.2),0.51
"('vol-hippocampus', 'mmse')","dt within 1 year, age younger than 60",-0.10377168968897058,0.6544169149426707,-0.06840014560462676,0.780832834202051,21,49.6 (5.9),0.62
"('vol-hippocampus', 'mmse')","dt within 1 year, age between 60-70",-0.27101888021311143,0.21098960227123476,-0.29661807529325135,0.19166827243226608,23,65.6 (3.0),0.43
"('vol-hippocampus', 'mmse')","dt within 1 year, age older than 70",0.1927550316794268,0.2988538185363698,0.029131954990097724,0.8807557883731433,31,77.0 (4.5),0.48
"('vol-hippocampus', 'mmse')","dt between 1-2.5 years, age all",0.19417966455000268,0.20658057216334577,0.1438429261370401,0.3634479725160542,44,64.6 (10.8),0.41
"('vol-hippocampus', 'mmse')","dt between 1-2.5 years, age younger than 60",0.017290837316159054,0.9512307461696996,0.04615476779481492,0.8809829297428751,15,53.0 (6.1),0.53
"('vol-hippocampus', 'mmse')","dt between 1-2.5 years, age between 60-70",0.15768861700431527,0.574610964797006,0.18587345850144257,0.5431970704076425,15,64.8 (3.1),0.6
"('vol-hippocampus', 'mmse')","dt between 1-2.5 years, age older than 70",0.1346164710817624,0.6463589231276368,0.13038518320134887,0.6862930047228235,14,76.7 (5.1),0.07
"('vol-hippocampus', 'mmse')","dt between 2.5-7 years, age all",0.27439699333997125,0.08253536028746036,0.1908164536790601,0.24458324069918802,41,65.8 (10.5),0.44
"('vol-hippocampus', 'mmse')","dt between 2.5-7 years, age younger than 60",0.029240528157776946,0.9281228588387369,-0.16250416523020011,0.6537616542955722,12,52.7 (5.7),0.58
"('vol-hippocampus', 'mmse')","dt between 2.5-7 years, age between 60-70",0.11665402746322276,0.70430031011048,0.2462845811245316,0.46536878061976183,13,65.5 (2.4),0.54
"('vol-hippocampus', 'mmse')","dt between 2.5-7 years, age older than 70",0.2413178920742668,0.3679171921827726,0.30804839751807617,0.28395218312664894,16,75.9 (4.7),0.25
"('vol-hippocampus', 'mmse')",zzz_blank,,,,,,,
"('perc_r', 'mmse')","dt all, age all",0.17395528909086305,0.027812007980873115,0.16417679715469294,0.039275157226869736,160,65.5 (11.4),0.46
"('perc_r', 'mmse')","dt all, age younger than 60",0.12475419505627863,0.39819640512219445,0.14954765971732584,0.3212167452212596,48,51.4 (6.0),0.58
"('perc_r', 'mmse')","dt all, age between 60-70",0.21178444635769605,0.13571755834735116,0.1849010708212574,0.20341052590368275,51,65.3 (2.9),0.51
"('perc_r', 'mmse')","dt all, age older than 70",0.15324472643298284,0.23835892056044947,0.2129719463279852,0.10533822942574746,61,76.7 (4.6),0.33
"('perc_r', 'mmse')","dt within 1 year, age all",0.20155554572460582,0.08290937098121733,0.18815223547696075,0.11091360712467152,75,65.8 (12.2),0.51
"('perc_r', 'mmse')","dt within 1 year, age younger than 60",0.23566864363637507,0.3037537042771876,0.20574278456484968,0.39809766488242404,21,49.6 (5.9),0.62
"('perc_r', 'mmse')","dt within 1 year, age between 60-70",0.069021305752414,0.7543350669802749,0.04444733429513326,0.8482866218989732,23,65.6 (3.0),0.43
"('perc_r', 'mmse')","dt within 1 year, age older than 70",0.1810417575356421,0.329728710964104,0.2653727269037871,0.1641322047185869,31,77.0 (4.5),0.48
"('perc_r', 'mmse')","dt between 1-2.5 years, age all",0.036439566283704206,0.8143390191665901,0.07598262521985001,0.6324684178568081,44,64.6 (10.8),0.41
"('perc_r', 'mmse')","dt between 1-2.5 years, age younger than 60",0.14269157123975115,0.6119394438563119,0.09877785482164128,0.7481733454690227,15,53.0 (6.1),0.53
"('perc_r', 'mmse')","dt between 1-2.5 years, age between 60-70",0.4621605038443417,0.08283969467740604,0.48682854375549084,0.09157401858682085,15,64.8 (3.1),0.6
"('perc_r', 'mmse')","dt between 1-2.5 years, age older than 70",-0.2550475556790386,0.37885243996979223,-0.3177885502399106,0.314128370976996,14,76.7 (5.1),0.07
"('perc_r', 'mmse')","dt between 2.5-7 years, age all",0.30822295817193734,0.0499278251627591,0.23766914914078832,0.14513781202401507,41,65.8 (10.5),0.44
"('perc_r', 'mmse')","dt between 2.5-7 years, age younger than 60",0.2722372606309168,0.391982475043115,0.381553530394196,0.27661630892381306,12,52.7 (5.7),0.58
"('perc_r', 'mmse')","dt between 2.5-7 years, age between 60-70",0.08281412305344157,0.7879562499387202,-0.15309168966014167,0.65314653839818,13,65.5 (2.4),0.54
"('perc_r', 'mmse')","dt between 2.5-7 years, age older than 70",0.5087108107391227,0.04419000919452322,0.5581732833889556,0.03804452665019072,16,75.9 (4.7),0.25
"('perc_r', 'mmse')",zzz_blank,,,,,,,
"('vol-ctx--isthmuscingulate', 'mmse')","dt all, age all",0.0565327408575012,0.4776730029498903,0.07815262889451086,0.32903629642934185,160,65.5 (11.4),0.46
"('vol-ctx--isthmuscingulate', 'mmse')","dt all, age younger than 60",0.04765065463062664,0.7477451687089898,0.002166575175327414,0.9885985910760193,48,51.4 (6.0),0.58
"('vol-ctx--isthmuscingulate', 'mmse')","dt all, age between 60-70",0.18260294390906429,0.19965620746549986,0.1650379113966727,0.2571160905147368,51,65.3 (2.9),0.51
"('vol-ctx--isthmuscingulate', 'mmse')","dt all, age older than 70",0.036848741691282515,0.7779897426331838,0.03496226558598524,0.7926394672630115,61,76.7 (4.6),0.33
"('vol-ctx--isthmuscingulate', 'mmse')","dt within 1 year, age all",0.11305283425599258,0.3341830611046071,0.08910242655581584,0.45346876740334985,75,65.8 (12.2),0.51
"('vol-ctx--isthmuscingulate', 'mmse')","dt within 1 year, age younger than 60",0.108221528891295,0.6405418677043392,0.12051262955860109,0.6231168924394694,21,49.6 (5.9),0.62
"('vol-ctx--isthmuscingulate', 'mmse')","dt within 1 year, age between 60-70",0.043048810239197474,0.8453682885134859,0.013539005737755017,0.953552072503716,23,65.6 (3.0),0.43
"('vol-ctx--isthmuscingulate', 'mmse')","dt within 1 year, age older than 70",0.07723311696867158,0.6796341457044799,-0.002225799885497645,0.990857209526383,31,77.0 (4.5),0.48
"('vol-ctx--isthmuscingulate', 'mmse')","dt between 1-2.5 years, age all",0.024483128496207554,0.8746530621917279,0.06329660388141167,0.690461319114706,44,64.6 (10.8),0.41
"('vol-ctx--isthmuscingulate', 'mmse')","dt between 1-2.5 years, age younger than 60",0.22114426032467605,0.4283224647595345,0.2619245756830562,0.3873325243409096,15,53.0 (6.1),0.53
"('vol-ctx--isthmuscingulate', 'mmse')","dt between 1-2.5 years, age between 60-70",0.3137231955324315,0.25483693865211365,0.31394478365651823,0.29620769952067444,15,64.8 (3.1),0.6
"('vol-ctx--isthmuscingulate', 'mmse')","dt between 1-2.5 years, age older than 70",-0.3194393200591432,0.2655853793472236,-0.4989688764553771,0.09865971399183915,14,76.7 (5.1),0.07
"('vol-ctx--isthmuscingulate', 'mmse')","dt between 2.5-7 years, age all",0.026952949426990933,0.86715276604094,0.1746829749022615,0.2875069822262966,41,65.8 (10.5),0.44
"('vol-ctx--isthmuscingulate', 'mmse')","dt between 2.5-7 years, age younger than 60",0.1762242606289974,0.5837857024869002,0.14892555004827734,0.6813550148080366,12,52.7 (5.7),0.58
"('vol-ctx--isthmuscingulate', 'mmse')","dt between 2.5-7 years, age between 60-70",0.15473046101189522,0.6137463012980219,0.08443118787215596,0.8050526404058458,13,65.5 (2.4),0.54
"('vol-ctx--isthmuscingulate', 'mmse')","dt between 2.5-7 years, age older than 70",0.1347809233886938,0.6187150742488923,0.2532892314422706,0.3822610329245454,16,75.9 (4.7),0.25
"('vol-ctx--isthmuscingulate', 'mmse')",zzz_blank,,,,,,,
"('vol-amygdala', 'mmse')","dt all, age all",0.2938044029022859,0.00016272946777520577,0.20404212897713742,0.01012541524134609,160,65.5 (11.4),0.46
"('vol-amygdala', 'mmse')","dt all, age younger than 60",0.1123350275614895,0.44714966189289806,0.12539522707801773,0.4063403002970417,48,51.4 (6.0),0.58
"('vol-amygdala', 'mmse')","dt all, age between 60-70",0.1747570406032911,0.2199955529287482,0.1881408809980849,0.19546370262894375,51,65.3 (2.9),0.51
"('vol-amygdala', 'mmse')","dt all, age older than 70",0.2506548298469501,0.05136662961136024,0.20432224957732,0.12059633751910855,61,76.7 (4.6),0.33
"('vol-amygdala', 'mmse')","dt within 1 year, age all",0.22836404703148266,0.048770030823841175,0.14013882217868281,0.23699678454843426,75,65.8 (12.2),0.51
"('vol-amygdala', 'mmse')","dt within 1 year, age younger than 60",0.0022438073860557572,0.9922983377594208,0.024349563917833793,0.9211813073048054,21,49.6 (5.9),0.62
"('vol-amygdala', 'mmse')","dt within 1 year, age between 60-70",0.02226898544745906,0.9196658433866985,-0.006793520455845577,0.9766845828516774,23,65.6 (3.0),0.43
"('vol-amygdala', 'mmse')","dt within 1 year, age older than 70",0.20389246839285066,0.27125308623397554,0.1021267590252596,0.5980828260490647,31,77.0 (4.5),0.48
"('vol-amygdala', 'mmse')","dt between 1-2.5 years, age all",0.338084295406389,0.024794664497293263,0.2284865796679031,0.14555665293604797,44,64.6 (10.8),0.41
"('vol-amygdala', 'mmse')","dt between 1-2.5 years, age younger than 60",0.1554775571561302,0.5800544006771433,0.19941280922355448,0.5136545879587637,15,53.0 (6.1),0.53
"('vol-amygdala', 'mmse')","dt between 1-2.5 years, age between 60-70",0.27849523676670823,0.3148473789103765,0.3450006443487789,0.248308465354953,15,64.8 (3.1),0.6
"('vol-amygdala', 'mmse')","dt between 1-2.5 years, age older than 70",0.18004768635234983,0.537937590608573,0.17686680777922117,0.5823925493673114,14,76.7 (5.1),0.07
"('vol-amygdala', 'mmse')","dt between 2.5-7 years, age all",0.4225631477476216,0.005918201590736392,0.37857047407728167,0.017479741810545908,41,65.8 (10.5),0.44
"('vol-amygdala', 'mmse')","dt between 2.5-7 years, age younger than 60",0.258977293973408,0.41633463090540773,0.11928948778332973,0.7427359025348086,12,52.7 (5.7),0.58
"('vol-amygdala', 'mmse')","dt between 2.5-7 years, age between 60-70",0.23137043493827564,0.44691241488852684,0.5840402346017423,0.05921033639338189,13,65.5 (2.4),0.54
"('vol-amygdala', 'mmse')","dt between 2.5-7 years, age older than 70",0.44045319443412917,0.08773378934357218,0.5230619540173607,0.05494938874286403,16,75.9 (4.7),0.25
"('vol-amygdala', 'mmse')",zzz_blank,,,,,,,
"('vol-brain-stem', 'mmse')","dt all, age all",0.03133853441850777,0.6940291330055511,0.028199344885977584,0.7250514872862097,160,65.5 (11.4),0.46
"('vol-brain-stem', 'mmse')","dt all, age younger than 60",-0.16816578139539115,0.2532318556216605,-0.17078969923834234,0.2564441833334589,48,51.4 (6.0),0.58
"('vol-brain-stem', 'mmse')","dt all, age between 60-70",0.0876255044505596,0.5409112540629054,0.09708606356053498,0.5069279582092996,51,65.3 (2.9),0.51
"('vol-brain-stem', 'mmse')","dt all, age older than 70",0.10977590099315598,0.3996819590903998,0.09795940009733745,0.46044206831200707,61,76.7 (4.6),0.33
"('vol-brain-stem', 'mmse')","dt within 1 year, age all",-0.060880677329097674,0.6038525738403243,-0.08606627145605882,0.4690635471892115,75,65.8 (12.2),0.51
"('vol-brain-stem', 'mmse')","dt within 1 year, age younger than 60",-0.25255976126257296,0.2693624088925233,-0.27073679603748996,0.2622468225317926,21,49.6 (5.9),0.62
"('vol-brain-stem', 'mmse')","dt within 1 year, age between 60-70",-0.1976604141850709,0.36597011641247074,-0.21344609195527245,0.3528853527844801,23,65.6 (3.0),0.43
"('vol-brain-stem', 'mmse')","dt within 1 year, age older than 70",0.005494860915656333,0.976595811769273,-0.038448180305993236,0.843033199843013,31,77.0 (4.5),0.48
"('vol-brain-stem', 'mmse')","dt between 1-2.5 years, age all",0.20265651733246526,0.1870655098409488,0.20260670942134962,0.19816053678973056,44,64.6 (10.8),0.41
"('vol-brain-stem', 'mmse')","dt between 1-2.5 years, age younger than 60",-0.10146047991716392,0.7190005695694291,0.030368890121962706,0.921547313389428,15,53.0 (6.1),0.53
"('vol-brain-stem', 'mmse')","dt between 1-2.5 years, age between 60-70",0.22013966457924888,0.4304769749360148,0.21468548334815138,0.4812177965510527,15,64.8 (3.1),0.6
"('vol-brain-stem', 'mmse')","dt between 1-2.5 years, age older than 70",0.35738885031969325,0.20966197931226543,0.44204379190389276,0.15019912267678473,14,76.7 (5.1),0.07
"('vol-brain-stem', 'mmse')","dt between 2.5-7 years, age all",0.0006294347725015054,0.9968837061601455,0.06976368909613942,0.6730147387394221,41,65.8 (10.5),0.44
"('vol-brain-stem', 'mmse')","dt between 2.5-7 years, age younger than 60",0.045912574793032596,0.887328987294645,0.0019883738834461104,0.9956504493265059,12,52.7 (5.7),0.58
"('vol-brain-stem', 'mmse')","dt between 2.5-7 years, age between 60-70",0.25835663255715285,0.39406621659038876,0.4278455438606535,0.18928580325454925,13,65.5 (2.4),0.54
"('vol-brain-stem', 'mmse')","dt between 2.5-7 years, age older than 70",-0.005875683762035108,0.9827700585129486,0.004517866098246318,0.9877704113252437,16,75.9 (4.7),0.25
"('vol-brain-stem', 'mmse')",zzz_blank,,,,,,,
"('alpha_bandpower_mean_o_w', 'mmse')","dt all, age all",0.08291260966848034,0.29725242016805975,0.08303966717081845,0.2995974205937982,160,65.5 (11.4),0.46
"('alpha_bandpower_mean_o_w', 'mmse')","dt all, age younger than 60",-0.023760922816798327,0.8726418478864973,0.05348800847741612,0.7240565797320351,48,51.4 (6.0),0.58
"('alpha_bandpower_mean_o_w', 'mmse')","dt all, age between 60-70",0.1602191736781951,0.2613942587378997,0.17190001049560139,0.23758177507303269,51,65.3 (2.9),0.51
"('alpha_bandpower_mean_o_w', 'mmse')","dt all, age older than 70",0.08922592385417658,0.4940852377197104,0.16160092693064995,0.22141363939079584,61,76.7 (4.6),0.33
"('alpha_bandpower_mean_o_w', 'mmse')","dt within 1 year, age all",0.17661339822172162,0.12957753945385314,0.14142054004027008,0.23269249818546525,75,65.8 (12.2),0.51
"('alpha_bandpower_mean_o_w', 'mmse')","dt within 1 year, age younger than 60",0.07000117301954309,0.7630234330832569,0.1319015428333926,0.5903876201219532,21,49.6 (5.9),0.62
"('alpha_bandpower_mean_o_w', 'mmse')","dt within 1 year, age between 60-70",0.24685916675725758,0.2561417042335075,0.2487271151682057,0.2769410446454469,23,65.6 (3.0),0.43
"('alpha_bandpower_mean_o_w', 'mmse')","dt within 1 year, age older than 70",0.19647575877425025,0.28944255561640625,0.211446640759031,0.2708548903133132,31,77.0 (4.5),0.48
"('alpha_bandpower_mean_o_w', 'mmse')","dt between 1-2.5 years, age all",-0.008918722591706896,0.9541802978870284,0.04147707874507984,0.7942449732320751,44,64.6 (10.8),0.41
"('alpha_bandpower_mean_o_w', 'mmse')","dt between 1-2.5 years, age younger than 60",0.47620757005806696,0.07273920887738528,0.626399409972775,0.021981514283510046,15,53.0 (6.1),0.53
"('alpha_bandpower_mean_o_w', 'mmse')","dt between 1-2.5 years, age between 60-70",0.20659867748058086,0.46005016378022673,0.22294205257873503,0.46409063858047017,15,64.8 (3.1),0.6
"('alpha_bandpower_mean_o_w', 'mmse')","dt between 1-2.5 years, age older than 70",-0.2025005086841062,0.4874989294861335,-0.019341613013126622,0.9524252332381529,14,76.7 (5.1),0.07
"('alpha_bandpower_mean_o_w', 'mmse')","dt between 2.5-7 years, age all",-0.01304443235294716,0.9354853452785116,0.04155412020434415,0.8016821568051126,41,65.8 (10.5),0.44
"('alpha_bandpower_mean_o_w', 'mmse')","dt between 2.5-7 years, age younger than 60",0.22355489654775426,0.48489525149330637,0.17042423818656804,0.6378374385792653,12,52.7 (5.7),0.58
"('alpha_bandpower_mean_o_w', 'mmse')","dt between 2.5-7 years, age between 60-70",-0.24853791419556964,0.4129059662326516,-0.25637975508595096,0.44666441601853113,13,65.5 (2.4),0.54
"('alpha_bandpower_mean_o_w', 'mmse')","dt between 2.5-7 years, age older than 70",0.03268033248241707,0.9043654803435721,0.0815394259745827,0.7816967388518105,16,75.9 (4.7),0.25
"('alpha_bandpower_mean_o_w', 'mmse')",zzz_blank,,,,,,,
"('vol-total_ventricle', 'mmse')","dt all, age all",-0.24384708303477742,0.0018879958327731449,-0.146585504486502,0.06608285120914498,160,65.5 (11.4),0.46
"('vol-total_ventricle', 'mmse')","dt all, age younger than 60",-0.07993921753657751,0.5891268135912479,-0.14027461959426882,0.35246712557460635,48,51.4 (6.0),0.58
"('vol-total_ventricle', 'mmse')","dt all, age between 60-70",-0.20515489987526392,0.14868561827171178,-0.2064091030695725,0.1547537566967534,51,65.3 (2.9),0.51
"('vol-total_ventricle', 'mmse')","dt all, age older than 70",-0.14797333803444906,0.2550878613585357,-0.11076308951676679,0.40362874514370095,61,76.7 (4.6),0.33
"('vol-total_ventricle', 'mmse')","dt within 1 year, age all",-0.24022522225990464,0.037896376536759924,-0.14215422302836453,0.2302532081655492,75,65.8 (12.2),0.51
"('vol-total_ventricle', 'mmse')","dt within 1 year, age younger than 60",-0.08269442262252376,0.7215708342731899,-0.17530586163559866,0.4728482625415178,21,49.6 (5.9),0.62
"('vol-total_ventricle', 'mmse')","dt within 1 year, age between 60-70",-0.10040071659818771,0.6485281729238602,-0.06390045871412114,0.7831788144957075,23,65.6 (3.0),0.43
"('vol-total_ventricle', 'mmse')","dt within 1 year, age older than 70",-0.17544134292340335,0.34515719074772044,-0.10106045964086031,0.6019301467013989,31,77.0 (4.5),0.48
"('vol-total_ventricle', 'mmse')","dt between 1-2.5 years, age all",-0.31027964778994827,0.04038317080041458,-0.21284719782240313,0.17594520525132265,44,64.6 (10.8),0.41
"('vol-total_ventricle', 'mmse')","dt between 1-2.5 years, age younger than 60",0.11826378517847161,0.6746492144767038,0.06270401585307431,0.8387437376121312,15,53.0 (6.1),0.53
"('vol-total_ventricle', 'mmse')","dt between 1-2.5 years, age between 60-70",-0.1860345860532857,0.5067959890831227,-0.23008821486731196,0.44950557722530016,15,64.8 (3.1),0.6
"('vol-total_ventricle', 'mmse')","dt between 1-2.5 years, age older than 70",-0.29019553841760615,0.31419688943477053,-0.07212333325318836,0.8237342601549139,14,76.7 (5.1),0.07
"('vol-total_ventricle', 'mmse')","dt between 2.5-7 years, age all",-0.23473529294269263,0.13959867790271518,-0.16547424502486563,0.314066220661195,41,65.8 (10.5),0.44
"('vol-total_ventricle', 'mmse')","dt between 2.5-7 years, age younger than 60",-0.5140325881781534,0.0873330163557833,-0.45122784042281666,0.1905498404627617,12,52.7 (5.7),0.58
"('vol-total_ventricle', 'mmse')","dt between 2.5-7 years, age between 60-70",-0.3830592482151467,0.1963778144632556,-0.48280254220456387,0.13252663120438735,13,65.5 (2.4),0.54
"('vol-total_ventricle', 'mmse')","dt between 2.5-7 years, age older than 70",0.06700133941832692,0.8052630429903225,-0.004092589559336377,0.9889215414323825,16,75.9 (4.7),0.25
"('vol-total_ventricle', 'mmse')",zzz_blank,,,,,,,
